"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","L'ultimo di di maggio [T]; Un bel mattino",0,Voice,Sebastiano,Festa,1,,,,Renaissance,Villotta,44.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Vaghe le montanine pasturelle",0,Voice,Anonymous,,1,Franco,Sacchetti,1,Renaissance,Villotta,45.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Solingho et vagho augello",0,Voice,Anonymous,,1,Pietro,Bembo,0,Renaissance,Madrigal,45.5,Sibelius,Encoded with Sibelius,sibelius,F164_45.5_Anon_Solingho_et_TrIL.sib,https://drive.google.com/open?id=11r42ayLecwm-L2KU3Z9C1ebPN3WuAw67,midi,F164_45.5_Anon_Solingho_et_TrIL.mid,https://drive.google.com/open?id=1ZzD7L2yOrq6EgGzr5w_y6TJ8SeeuaYV7,xml,F164_45.5_Anon_Solingho_et_TrIL.xml,https://drive.google.com/open?id=1sSNLEsalpIQzneM23vNyeQUtxSC1Z1Zp
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Entré je suis en gran pensier",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Chanson,46.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Tant ravy suis en la bonté",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,47.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Amoreuse mi fault estre",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,48.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Jouly mariner passe mon sene",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,49.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Notre chambrier sy malad'estet",0,Voice,Ninot le Petit,,1,,,,Renaissance,Chanson,50.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Impotent suis et affollé",0,Voice,Antoine,Bruhier,1,,,,Renaissance,Chanson,51.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Se j'ay perdu mon amy",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Chanson,52.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Et la la la la la la",0,Voice,Ninot le Petit,,1,,,,Renaissance,Chanson,53.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","En l'ombre da ung bepin",0,Voice,Ninot le Petit,,1,,,,Renaissance,Chanson,54.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Très dolce filette",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,55.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Frapes petit coup",0,Voice,Antoine,Bruhier,1,,,,Renaissance,Chanson,56.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Jacquet Jacquet",0,Voice,Antoine,Bruhier,1,,,,Renaissance,Chanson,57.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","N'as tu poynct mys ton hault bounet",0,Voice,Ninot le Petit,,1,,,,Renaissance,Chanson,58.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Adieu mes amours",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,59.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Forseullement l'atente que je meure",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,60.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Forseullement l’atante que je meure",0,Voice,Matthaeus,Pipelare,1,,,,Renaissance,Chanson,61.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","L'autre ior je cavacioye",0,Voice,Loyset,Compère,1,,,,Renaissance,Chanson,62.0,,,,,,,,,,,
