RenComp7_metadata,,,,,,,
File Name,Composer Given Name,Composer Surname,Musical Work Name,Section Name,Genre,Sacred/Secular,Collection Name
Josquin_des_Prez/Jos3011-Se_congie_prens.mid,Josquin,des Prez,Se congie prens,,Song,Secular,RenComp7
Pierre_de_la_Rue/Rue1001a-Missa_Alleluia-Kyrie.mid,Pierre,La Rue,Missa Alleluia,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1001b-Missa_Alleluia-Gloria.mid,Pierre,La Rue,Missa Alleluia,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1002a-Missa_Almana-Kyrie.mid,Pierre,La Rue,Missa Almana,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1002b-Missa_Almana-Gloria.mid,Pierre,La Rue,Missa Almana,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1002c-Missa_Almana-Credo.mid,Pierre,La Rue,Missa Almana,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1002d-Missa_Almana-Sanctus.mid,Pierre,La Rue,Missa Almana,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1002e-Missa_Almana-Agnus.mid,Pierre,La Rue,Missa Almana,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1003a-Missa_Assumpta_est_Maria-Kyrie.mid,Pierre,La Rue,Missa Assumpta est Maria,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1003b-Missa_Assumpta_est_Maria-Gloria.mid,Pierre,La Rue,Missa Assumpta est Maria,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1003c-Missa_Assumpta_est_Maria-Credo.mid,Pierre,La Rue,Missa Assumpta est Maria,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1003d-Missa_Assumpta_est_Maria-Sanctus.mid,Pierre,La Rue,Missa Assumpta est Maria,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1003e-Missa_Assumpta_est_Maria-Agnus.mid,Pierre,La Rue,Missa Assumpta est Maria,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1004a-Missa_Ave_Maria-Kyrie.mid,Pierre,La Rue,Missa Ave Maria,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1004b-Missa_Ave_Maria-Gloria.mid,Pierre,La Rue,Missa Ave Maria,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1004c-Missa_Ave_Maria-Credo.mid,Pierre,La Rue,Missa Ave Maria,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1004d-Missa_Ave_Maria-Sanctus.mid,Pierre,La Rue,Missa Ave Maria,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1004e-Missa_Ave_Maria-Agnus.mid,Pierre,La Rue,Missa Ave Maria,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1005a-Missa_Ave_sanctissima_Maria-Kyrie.mid,Pierre,La Rue,Missa Ave sanctissima Maria,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1005b-Missa_Ave_sanctissima_Maria-Gloria.mid,Pierre,La Rue,Missa Ave sanctissima Maria,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1005c-Missa_Ave_sanctissima_Maria-Credo.mid,Pierre,La Rue,Missa Ave sanctissima Maria,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1005d-Missa_Ave_sanctissima_Maria-Sanctus.mid,Pierre,La Rue,Missa Ave sanctissima Maria,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1005e-Missa_Ave_sanctissima_Maria-Agnus.mid,Pierre,La Rue,Missa Ave sanctissima Maria,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1005f-Missa_Ave_sanctissima_Maria-Loco_Deo_Gratias.mid,Pierre,La Rue,Missa Ave sanctissima Maria,Loco_Deo_Gratias,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1006a-Missa_Conceptio_tua-Kyrie.mid,Pierre,La Rue,Missa Conceptio tua,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1006b-Missa_Conceptio_tua-Gloria.mid,Pierre,La Rue,Missa Conceptio tua,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1006c-Missa_Conceptio_tua-Credo.mid,Pierre,La Rue,Missa Conceptio tua,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1006e-Missa_Conceptio_tua-Agnus.mid,Pierre,La Rue,Missa Conceptio tua,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1007a-Missa_Cum_iocunditate-Kyrie.mid,Pierre,La Rue,Missa Cum iocunditate,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1007b-Missa_Cum_iocunditate-Gloria.mid,Pierre,La Rue,Missa Cum iocunditate,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1007c-Missa_Cum_iocunditate-Credo.mid,Pierre,La Rue,Missa Cum iocunditate,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1007d-Missa_Cum_iocunditate-Sanctus.mid,Pierre,La Rue,Missa Cum iocunditate,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1007e-Missa_Cum_iocunditate-Agnus.mid,Pierre,La Rue,Missa Cum iocunditate,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1008a-Missa_De_beata_virgine-Kyrie.mid,Pierre,La Rue,Missa De beata virgine,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1008b-Missa_De_beata_virgine-Gloria.mid,Pierre,La Rue,Missa De beata virgine,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1008c-Missa_De_beata_virgine-Credo.mid,Pierre,La Rue,Missa De beata virgine,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1008d-Missa_De_beata_virgine-Sanctus.mid,Pierre,La Rue,Missa De beata virgine,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1008e-Missa_De_beata_virgine-Agnus.mid,Pierre,La Rue,Missa De beata virgine,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1009a-Missa_De_feria-Kyrie.mid,Pierre,La Rue,Missa De feria,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1009b-Missa_De_feria-Gloria.mid,Pierre,La Rue,Missa De feria,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1009c-Missa_De_feria-Credo.mid,Pierre,La Rue,Missa De feria,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1009d-Missa_De_feria-Sanctus.mid,Pierre,La Rue,Missa De feria,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1009e-Missa_De_feria-Agnus.mid,Pierre,La Rue,Missa De feria,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1011a-Missa_De_sancta_cruce-Kyrie.mid,Pierre,La Rue,Missa De sancta cruce,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1011b-Missa_De_sancta_cruce-Gloria.mid,Pierre,La Rue,Missa De sancta cruce,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1011c-Missa_De_sancta_cruce-Credo.mid,Pierre,La Rue,Missa De sancta cruce,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1011d-Missa_De_sancta_cruce-Sanctus.mid,Pierre,La Rue,Missa De sancta cruce,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1011e-Missa_De_sancta_cruce-Agnus.mid,Pierre,La Rue,Missa De sancta cruce,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1012a-Missa_De_Sancto_Antonio-Kyrie.mid,Pierre,La Rue,Missa De Sancto Antonio,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1012b-Missa_De_Sancto_Antonio-Gloria.mid,Pierre,La Rue,Missa De Sancto Antonio,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1012c-Missa_De_Sancto_Antonio-Credo.mid,Pierre,La Rue,Missa De Sancto Antonio,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1012d-Missa_De_Sancto_Antonio-Sanctus.mid,Pierre,La Rue,Missa De Sancto Antonio,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1012e-Missa_De_Sancto_Antonio-Agnus.mid,Pierre,La Rue,Missa De Sancto Antonio,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1013a-Missa_De_Sancto_Job-Kyrie.mid,Pierre,La Rue,Missa De Sancto Job,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1013b-Missa_De_Sancto_Job-Gloria.mid,Pierre,La Rue,Missa De Sancto Job,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1013c-Missa_De_Sancto_Job-Credo.mid,Pierre,La Rue,Missa De Sancto Job,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1013d-Missa_De_Sancto_Job-Sanctus.mid,Pierre,La Rue,Missa De Sancto Job,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1013e-Missa_De_Sancto_Job-Agnus.mid,Pierre,La Rue,Missa De Sancto Job,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1014a-Missa_de_septem_doloribus-Kyrie.mid,Pierre,La Rue,Missa de septem doloribus,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1014b-Missa_de_septem_doloribus-Gloria.mid,Pierre,La Rue,Missa de septem doloribus,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1014c-Missa_de_septem_doloribus-Credo.mid,Pierre,La Rue,Missa de septem doloribus,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1014d-Missa_de_septem_doloribus-Sanctus.mid,Pierre,La Rue,Missa de septem doloribus,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1014e-Missa_de_septem_doloribus-Agnus.mid,Pierre,La Rue,Missa de septem doloribus,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1015a-Missa_De_virginibus-Kyrie.mid,Pierre,La Rue,Missa De virginibus,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1015b-Missa_De_virginibus-Gloria.mid,Pierre,La Rue,Missa De virginibus,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1015c-Missa_De_virginibus-Credo.mid,Pierre,La Rue,Missa De virginibus,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1015d-Missa_De_virginibus-Sanctus.mid,Pierre,La Rue,Missa De virginibus,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1015e-Missa_De_virginibus-Agnus.mid,Pierre,La Rue,Missa De virginibus,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1016a-Missa_Incessament-Kyrie.mid,Pierre,La Rue,Missa Incessament,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1016b-Missa_Incessament-Gloria.mid,Pierre,La Rue,Missa Incessament,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1016c-Missa_Incessament-Credo.mid,Pierre,La Rue,Missa Incessament,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1016d-Missa_Incessament-Sanctus.mid,Pierre,La Rue,Missa Incessament,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1016e-Missa_Incessament-Agnus.mid,Pierre,La Rue,Missa Incessament,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1017a-Missa_Inviolata-Kyrie.mid,Pierre,La Rue,Missa Inviolata,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1017b-Missa_Inviolata-Gloria.mid,Pierre,La Rue,Missa Inviolata,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1017c-Missa_Inviolata-Credo.mid,Pierre,La Rue,Missa Inviolata,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1017d-Missa_Inviolata-Sanctus.mid,Pierre,La Rue,Missa Inviolata,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1017e-Missa_Inviolata-Agnus.mid,Pierre,La Rue,Missa Inviolata,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1018a-Missa_Ista_est_speciosa-Kyrie.mid,Pierre,La Rue,Missa Ista est speciosa,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1018b-Missa_Ista_est_speciosa-Gloria.mid,Pierre,La Rue,Missa Ista est speciosa,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1018c-Missa_Ista_est_speciosa-Credo.mid,Pierre,La Rue,Missa Ista est speciosa,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1018d-Missa_Ista_est_speciosa-Sanctus.mid,Pierre,La Rue,Missa Ista est speciosa,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1018e-Missa_Ista_est_speciosa-Agnus.mid,Pierre,La Rue,Missa Ista est speciosa,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1020a-Missa_Nunca_fue_pena_mayor-Kyrie.mid,Pierre,La Rue,Missa Nunca fue pena mayor,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1020b-Missa_Nunca_fue_pena_mayor-Gloria.mid,Pierre,La Rue,Missa Nunca fue pena mayor,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1020c-Missa_Nunca_fue_pena_mayor-Credo.mid,Pierre,La Rue,Missa Nunca fue pena mayor,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1020d-Missa_Nunca_fue_pena_mayor-Sanctus.mid,Pierre,La Rue,Missa Nunca fue pena mayor,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1020e-Missa_Nunca_fue_pena_mayor-Agnus.mid,Pierre,La Rue,Missa Nunca fue pena mayor,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1021a-Missa_O_gloriosa_domina-Kyrie.mid,Pierre,La Rue,Missa O gloriosa domina,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1021b-Missa_O_gloriosa_domina-Gloria.mid,Pierre,La Rue,Missa O gloriosa domina,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1021c-Missa_O_gloriosa_domina-Credo.mid,Pierre,La Rue,Missa O gloriosa domina,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1021d-Missa_O_gloriosa_domina-Sanctus.mid,Pierre,La Rue,Missa O gloriosa domina,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1021e-Missa_O_gloriosa_domina-Agnus.mid,Pierre,La Rue,Missa O gloriosa domina,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1022a-Missa_O_salutaris_hostia-Kyrie.mid,Pierre,La Rue,Missa O salutaris hostia,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1022b-Missa_O_salutaris_hostia-Gloria.mid,Pierre,La Rue,Missa O salutaris hostia,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1022c-Missa_O_salutaris_hostia-Credo.mid,Pierre,La Rue,Missa O salutaris hostia,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1022d-Missa_O_salutaris_hostia-Sanctus.mid,Pierre,La Rue,Missa O salutaris hostia,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1022e-Missa_O_salutaris_hostia-Agnus.mid,Pierre,La Rue,Missa O salutaris hostia,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1023a-Missa_Pascale-Kyrie.mid,Pierre,La Rue,Missa Pascale,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1023b-Missa_Pascale-Gloria.mid,Pierre,La Rue,Missa Pascale,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1023c-Missa_Pascale-Credo.mid,Pierre,La Rue,Missa Pascale,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1023d-Missa_Pascale-Sanctus.mid,Pierre,La Rue,Missa Pascale,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1023e-Missa_Pascale-Agnus.mid,Pierre,La Rue,Missa Pascale,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024a-Missa_Pro_fidelibus_defunctis-Introit.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Introit,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024b-Missa_Pro_fidelibus_defunctis-Kyrie.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024c-Missa_Pro_fidelibus_defunctis-Tractus.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Tractus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024d-Missa_Pro_fidelibus_defunctis-Offertorium.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Offertorium,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024e-Missa_Pro_fidelibus_defunctis-Sanctus.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024f-Missa_Pro_fidelibus_defunctis-Agnus.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024g-Missa_Pro_fidelibus_defunctis-Communio_I.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Communio_I,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024g.a-Missa_Pro_fidelibus_defunctis-Communio_I.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Communio_I,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1024g.b-Missa_Pro_fidelibus_defunctis-Communio_II.mid,Pierre,La Rue,Missa Pro fidelibus defunctis,Communio_II,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1025a-Missa_Puer_natus_est_nobis-Kyrie.mid,Pierre,La Rue,Missa Puer natus est nobis,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1025b-Missa_Puer_natus_est_nobis-Gloria.mid,Pierre,La Rue,Missa Puer natus est nobis,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1025c-Missa_Puer_natus_est_nobis-Credo.mid,Pierre,La Rue,Missa Puer natus est nobis,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1025d-Missa_Puer_natus_est_nobis-Sanctus.mid,Pierre,La Rue,Missa Puer natus est nobis,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1025e-Missa_Puer_natus_est_nobis-Agnus.mid,Pierre,La Rue,Missa Puer natus est nobis,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1026a-Missa_Sancta_Dei_genitrix-Kyrie.mid,Pierre,La Rue,Missa Sancta Dei genitrix,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1026b-Missa_Sancta_Dei_genitrix-Gloria.mid,Pierre,La Rue,Missa Sancta Dei genitrix,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1026c-Missa_Sancta_Dei_genitrix-Credo.mid,Pierre,La Rue,Missa Sancta Dei genitrix,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1026d-Missa_Sancta_Dei_genitrix-Sanctus.mid,Pierre,La Rue,Missa Sancta Dei genitrix,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1026e-Missa_Sancta_Dei_genitrix-Agnus.mid,Pierre,La Rue,Missa Sancta Dei genitrix,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1028a-Missa_Sine_nomine_I-Kyrie.mid,Pierre,La Rue,Missa Sine nomine I,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1028b-Missa_Sine_nomine_I-Gloria.mid,Pierre,La Rue,Missa Sine nomine I,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1028c-Missa_Sine_nomine_I-Credo.mid,Pierre,La Rue,Missa Sine nomine I,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1028d-Missa_Sine_nomine_I-Sanctus.mid,Pierre,La Rue,Missa Sine nomine I,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1028e-Missa_Sine_nomine_I-Agnus.mid,Pierre,La Rue,Missa Sine nomine I,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1029a-Missa_Sub_tuum_presidium-Kyrie.mid,Pierre,La Rue,Missa Sub tuum presidium,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1029b-Missa_Sub_tuum_presidium-Gloria.mid,Pierre,La Rue,Missa Sub tuum presidium,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1029c-Missa_Sub_tuum_presidium-Credo.mid,Pierre,La Rue,Missa Sub tuum presidium,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1029d-Missa_Sub_tuum_presidium-Sanctus.mid,Pierre,La Rue,Missa Sub tuum presidium,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1029e-Missa_Sub_tuum_presidium-Agnus.mid,Pierre,La Rue,Missa Sub tuum presidium,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1030a-Missa_Tandernaken-Kyrie.mid,Pierre,La Rue,Missa Tandernaken,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1030b-Missa_Tandernaken-Gloria.mid,Pierre,La Rue,Missa Tandernaken,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1030c-Missa_Tandernaken-Credo.mid,Pierre,La Rue,Missa Tandernaken,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1030d-Missa_Tandernaken-Sanctus.mid,Pierre,La Rue,Missa Tandernaken,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1030e-Missa_Tandernaken-Agnus.mid,Pierre,La Rue,Missa Tandernaken,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1031a-Missa_Tous_les_regretz-Kyrie.mid,Pierre,La Rue,Missa Tous les regretz,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1031b-Missa_Tous_les_regretz-Gloria.mid,Pierre,La Rue,Missa Tous les regretz,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1031c-Missa_Tous_les_regretz-Credo.mid,Pierre,La Rue,Missa Tous les regretz,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1031d-Missa_Tous_les_regretz-Sanctus.mid,Pierre,La Rue,Missa Tous les regretz,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1031e-Missa_Tous_les_regretz-Agnus.mid,Pierre,La Rue,Missa Tous les regretz,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1032-Kyrie_In_festo_pasche.mid,Pierre,La Rue,Kyrie In festo pasche,Kyrie,Mass Section,Sacred,RenComp7
Pierre_de_la_Rue/Rue1033-Credo.mid,Pierre,La Rue,Credo,Credo,Mass Section,Sacred,RenComp7
Pierre_de_la_Rue/Rue1034-Credo_sex_vocum.mid,Pierre,La Rue,Credo sex vocum,Credo,Mass Section,Sacred,RenComp7
Pierre_de_la_Rue/Rue1035a-Missa_De_beata_virgine-Kyrie.mid,Pierre,La Rue,Missa De beata virgine,Kyrie,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1035b-Missa_De_beata_virgine-Gloria.mid,Pierre,La Rue,Missa De beata virgine,Gloria,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1035c-Missa_De_beata_virgine-Credo.mid,Pierre,La Rue,Missa De beata virgine,Credo,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1035d-Missa_De_beata_virgine-Sanctus.mid,Pierre,La Rue,Missa De beata virgine,Sanctus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1035e-Missa_De_beata_virgine-Agnus.mid,Pierre,La Rue,Missa De beata virgine,Agnus,Mass,Sacred,RenComp7
Pierre_de_la_Rue/Rue1036-Credo_De_villagiis.mid,Pierre,La Rue,Credo De villagiis,Credo,Mass Section,Sacred,RenComp7
Pierre_de_la_Rue/Rue1037-Credo_Lamour_de_moy.mid,Pierre,La Rue,Credo Lamour de moy,Credo,Mass Section,Sacred,RenComp7
Pierre_de_la_Rue/Rue2001-Ave_regina_celorum.mid,Pierre,La Rue,Ave regina celorum,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2002-Considera_Israel.mid,Pierre,La Rue,Considera Israel,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2003-Da_pacem_Domine.mid,Pierre,La Rue,Da pacem Domine,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2004-Delicta_iuventutis.mid,Pierre,La Rue,Delicta iuventutis,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2005-Gaude_virgo_mater_Christi.mid,Pierre,La Rue,Gaude virgo mater Christi,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2006-Lauda_anima_mea_dominum.mid,Pierre,La Rue,Lauda anima mea dominum,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2007-Laudate_dominum.mid,Pierre,La Rue,Laudate dominum,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2009-Magnificat_Secundi_toni.mid,Pierre,La Rue,Magnificat Secundi toni,,Magnificat,Sacred,RenComp7
Pierre_de_la_Rue/Rue2010-Magnificat_Quarti_toni.mid,Pierre,La Rue,Magnificat Quarti toni,,Magnificat,Sacred,RenComp7
Pierre_de_la_Rue/Rue2012-Magnificat_Sexti_toni.mid,Pierre,La Rue,Magnificat Sexti toni,,Magnificat,Sacred,RenComp7
Pierre_de_la_Rue/Rue2014-Magnificat_Octavi_toni.mid,Pierre,La Rue,Magnificat Octavi toni,,Magnificat,Sacred,RenComp7
Pierre_de_la_Rue/Rue2015-O_domine_Jesu_Christe.mid,Pierre,La Rue,O domine Jesu Christe,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2016-O_salutaris_hostia.mid,Pierre,La Rue,O salutaris hostia,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2017-Pater_de_celis_deus.mid,Pierre,La Rue,Pater de celis deus,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2018-Quis_dabit_pacem.mid,Pierre,La Rue,Quis dabit pacem,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2019-Regina_celi.mid,Pierre,La Rue,Regina celi,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2021-Salve_regina_I.mid,Pierre,La Rue,Salve regina I,,Motet,Sacred,RenComp7
Pierre_de_la_Rue/Rue2022-Salve_regina_II.mid,Pierre,La Rue,Salve regina II,,Motet,Sacred,RenComp7
